SHANG-CHI;MAN-THING
HUSK;JUBILEE
HUSK;BOOMER
BOOMER;BANSHEE
BOOMER;SYNCH
BOOMER;JUBILEE
JUBILEE;BANSHEE
JUBILEE;SYNCH
SYNCH;BANSHEE
WILDSIDE;BOOMER
WILDSIDE;FOREARM
WILDSIDE;SUNSPOT
WILDSIDE;PROFESSOR X
WILDSIDE;CYCLOPS
WILDSIDE;RICTOR
RICTOR;BOOMER
RICTOR;FOREARM
RICTOR;SUNSPOT
RICTOR;PROFESSOR X
RICTOR;CYCLOPS
CYCLOPS;BOOMER
CYCLOPS;FOREARM
CYCLOPS;SUNSPOT
CYCLOPS;PROFESSOR X
PROFESSOR X;BOOMER
PROFESSOR X;FOREARM
PROFESSOR X;SUNSPOT
SUNSPOT;BOOMER
SUNSPOT;FOREARM
FOREARM;BOOMER
PROFESSOR X;BOOMER
PROFESSOR X;CALIBAN
PROFESSOR X;STORM
PROFESSOR X;SUNSPOT
PROFESSOR X;SABRETOOTH
SABRETOOTH;BOOMER
SABRETOOTH;CALIBAN
SABRETOOTH;STORM
SABRETOOTH;SUNSPOT
SUNSPOT;BOOMER
SUNSPOT;CALIBAN
SUNSPOT;STORM
STORM;BOOMER
STORM;CALIBAN
CALIBAN;BOOMER
BOOMER;CALIBAN
BOOMER;SUNSPOT
SUNSPOT;CALIBAN
BANSHEE;WOLVERINE
BANSHEE;PROFESSOR X
BANSHEE;CYCLOPS
BANSHEE;SPIDER-MAN
BANSHEE;NIGHTCRAWLER
BANSHEE;STORM
STORM;WOLVERINE
STORM;PROFESSOR X
STORM;CYCLOPS
STORM;SPIDER-MAN
STORM;NIGHTCRAWLER
NIGHTCRAWLER;WOLVERINE
NIGHTCRAWLER;PROFESSOR X
NIGHTCRAWLER;CYCLOPS
NIGHTCRAWLER;SPIDER-MAN
SPIDER-MAN;WOLVERINE
SPIDER-MAN;PROFESSOR X
SPIDER-MAN;CYCLOPS
CYCLOPS;WOLVERINE
CYCLOPS;PROFESSOR X
PROFESSOR X;WOLVERINE
INVISIBLE WOMAN;HULK
INVISIBLE WOMAN;SPIDER-MAN
INVISIBLE WOMAN;DARKSTAR
INVISIBLE WOMAN;MR. FANTASTIC
MR. FANTASTIC;HULK
MR. FANTASTIC;SPIDER-MAN
MR. FANTASTIC;DARKSTAR
DARKSTAR;HULK
DARKSTAR;SPIDER-MAN
SPIDER-MAN;HULK
MULTIPLE MAN;POLARIS
MULTIPLE MAN;STORM
MULTIPLE MAN;MASTERMIND
MULTIPLE MAN;CYCLOPS
MULTIPLE MAN;HAVOK
MULTIPLE MAN;NIGHTCRAWLER
MULTIPLE MAN;BANSHEE
MULTIPLE MAN;PROFESSOR X
MULTIPLE MAN;WOLVERINE
MULTIPLE MAN;SHADOWCAT
SHADOWCAT;POLARIS
SHADOWCAT;STORM
SHADOWCAT;MASTERMIND
SHADOWCAT;CYCLOPS
SHADOWCAT;HAVOK
SHADOWCAT;NIGHTCRAWLER
SHADOWCAT;BANSHEE
SHADOWCAT;PROFESSOR X
SHADOWCAT;WOLVERINE
WOLVERINE;POLARIS
WOLVERINE;STORM
WOLVERINE;MASTERMIND
WOLVERINE;CYCLOPS
WOLVERINE;HAVOK
WOLVERINE;NIGHTCRAWLER
WOLVERINE;BANSHEE
WOLVERINE;PROFESSOR X
PROFESSOR X;POLARIS
PROFESSOR X;STORM
PROFESSOR X;MASTERMIND
PROFESSOR X;CYCLOPS
PROFESSOR X;HAVOK
PROFESSOR X;NIGHTCRAWLER
PROFESSOR X;BANSHEE
BANSHEE;POLARIS
BANSHEE;STORM
BANSHEE;MASTERMIND
BANSHEE;CYCLOPS
BANSHEE;HAVOK
BANSHEE;NIGHTCRAWLER
NIGHTCRAWLER;POLARIS
NIGHTCRAWLER;STORM
NIGHTCRAWLER;MASTERMIND
NIGHTCRAWLER;CYCLOPS
NIGHTCRAWLER;HAVOK
HAVOK;POLARIS
HAVOK;STORM
HAVOK;MASTERMIND
HAVOK;CYCLOPS
CYCLOPS;POLARIS
CYCLOPS;STORM
CYCLOPS;MASTERMIND
MASTERMIND;POLARIS
MASTERMIND;STORM
STORM;POLARIS
DEADPOOL;CONSTRICTOR
DEADPOOL;BLACK PANTHER
DEADPOOL;IRON MAN
DEADPOOL;TRIATHLON
DEADPOOL;WASP
WASP;CONSTRICTOR
WASP;BLACK PANTHER
WASP;IRON MAN
WASP;TRIATHLON
TRIATHLON;CONSTRICTOR
TRIATHLON;BLACK PANTHER
TRIATHLON;IRON MAN
IRON MAN;CONSTRICTOR
IRON MAN;BLACK PANTHER
BLACK PANTHER;CONSTRICTOR
BEAST;POLARIS
BEAST;PROFESSOR X
BEAST;WOLVERINE
BEAST;MAGNETO
BEAST;NIGHTCRAWLER
BEAST;STORM
BEAST;MASTERMIND
BEAST;MULTIPLE MAN
BEAST;CYCLOPS
BEAST;BANSHEE
BEAST;HAVOK
HAVOK;POLARIS
HAVOK;PROFESSOR X
HAVOK;WOLVERINE
HAVOK;MAGNETO
HAVOK;NIGHTCRAWLER
HAVOK;STORM
HAVOK;MASTERMIND
HAVOK;MULTIPLE MAN
HAVOK;CYCLOPS
HAVOK;BANSHEE
BANSHEE;POLARIS
BANSHEE;PROFESSOR X
BANSHEE;WOLVERINE
BANSHEE;MAGNETO
BANSHEE;NIGHTCRAWLER
BANSHEE;STORM
BANSHEE;MASTERMIND
BANSHEE;MULTIPLE MAN
BANSHEE;CYCLOPS
CYCLOPS;POLARIS
CYCLOPS;PROFESSOR X
CYCLOPS;WOLVERINE
CYCLOPS;MAGNETO
CYCLOPS;NIGHTCRAWLER
CYCLOPS;STORM
CYCLOPS;MASTERMIND
CYCLOPS;MULTIPLE MAN
MULTIPLE MAN;POLARIS
MULTIPLE MAN;PROFESSOR X
MULTIPLE MAN;WOLVERINE
MULTIPLE MAN;MAGNETO
MULTIPLE MAN;NIGHTCRAWLER
MULTIPLE MAN;STORM
MULTIPLE MAN;MASTERMIND
MASTERMIND;POLARIS
MASTERMIND;PROFESSOR X
MASTERMIND;WOLVERINE
MASTERMIND;MAGNETO
MASTERMIND;NIGHTCRAWLER
MASTERMIND;STORM
STORM;POLARIS
STORM;PROFESSOR X
STORM;WOLVERINE
STORM;MAGNETO
STORM;NIGHTCRAWLER
NIGHTCRAWLER;POLARIS
NIGHTCRAWLER;PROFESSOR X
NIGHTCRAWLER;WOLVERINE
NIGHTCRAWLER;MAGNETO
MAGNETO;POLARIS
MAGNETO;PROFESSOR X
MAGNETO;WOLVERINE
WOLVERINE;POLARIS
WOLVERINE;PROFESSOR X
PROFESSOR X;POLARIS
HAVOK;POLARIS
HAVOK;MASTERMIND
HAVOK;JUGGERNAUT
HAVOK;MULTIPLE MAN
HAVOK;BANSHEE
HAVOK;WOLVERINE
HAVOK;ARCADE
HAVOK;CYCLOPS
HAVOK;STORM
HAVOK;NIGHTCRAWLER
HAVOK;PROFESSOR X
HAVOK;LUKE CAGE
LUKE CAGE;POLARIS
LUKE CAGE;MASTERMIND
LUKE CAGE;JUGGERNAUT
LUKE CAGE;MULTIPLE MAN
LUKE CAGE;BANSHEE
LUKE CAGE;WOLVERINE
LUKE CAGE;ARCADE
LUKE CAGE;CYCLOPS
LUKE CAGE;STORM
LUKE CAGE;NIGHTCRAWLER
LUKE CAGE;PROFESSOR X
PROFESSOR X;POLARIS
PROFESSOR X;MASTERMIND
PROFESSOR X;JUGGERNAUT
PROFESSOR X;MULTIPLE MAN
PROFESSOR X;BANSHEE
PROFESSOR X;WOLVERINE
PROFESSOR X;ARCADE
PROFESSOR X;CYCLOPS
PROFESSOR X;STORM
PROFESSOR X;NIGHTCRAWLER
NIGHTCRAWLER;POLARIS
NIGHTCRAWLER;MASTERMIND
NIGHTCRAWLER;JUGGERNAUT
NIGHTCRAWLER;MULTIPLE MAN
NIGHTCRAWLER;BANSHEE
NIGHTCRAWLER;WOLVERINE
NIGHTCRAWLER;ARCADE
NIGHTCRAWLER;CYCLOPS
NIGHTCRAWLER;STORM
STORM;POLARIS
STORM;MASTERMIND
STORM;JUGGERNAUT
STORM;MULTIPLE MAN
STORM;BANSHEE
STORM;WOLVERINE
STORM;ARCADE
STORM;CYCLOPS
CYCLOPS;POLARIS
CYCLOPS;MASTERMIND
CYCLOPS;JUGGERNAUT
CYCLOPS;MULTIPLE MAN
CYCLOPS;BANSHEE
CYCLOPS;WOLVERINE
CYCLOPS;ARCADE
ARCADE;POLARIS
ARCADE;MASTERMIND
ARCADE;JUGGERNAUT
ARCADE;MULTIPLE MAN
ARCADE;BANSHEE
ARCADE;WOLVERINE
WOLVERINE;POLARIS
WOLVERINE;MASTERMIND
WOLVERINE;JUGGERNAUT
WOLVERINE;MULTIPLE MAN
WOLVERINE;BANSHEE
BANSHEE;POLARIS
BANSHEE;MASTERMIND
BANSHEE;JUGGERNAUT
BANSHEE;MULTIPLE MAN
MULTIPLE MAN;POLARIS
MULTIPLE MAN;MASTERMIND
MULTIPLE MAN;JUGGERNAUT
JUGGERNAUT;POLARIS
JUGGERNAUT;MASTERMIND
MASTERMIND;POLARIS
DEADPOOL;ABSORBING MAN
DEADPOOL;CORSAIR
DEADPOOL;CONSTRICTOR
CONSTRICTOR;ABSORBING MAN
CONSTRICTOR;CORSAIR
CORSAIR;ABSORBING MAN
STORM;GUARDIAN
STORM;NIGHTCRAWLER
STORM;WOLVERINE
STORM;SUNFIRE
STORM;AURORA
STORM;BANSHEE
STORM;SNOWBIRD
STORM;NORTHSTAR
STORM;SHAMAN
STORM;PROFESSOR X
STORM;CYCLOPS
CYCLOPS;GUARDIAN
CYCLOPS;NIGHTCRAWLER
CYCLOPS;WOLVERINE
CYCLOPS;SUNFIRE
CYCLOPS;AURORA
CYCLOPS;BANSHEE
CYCLOPS;SNOWBIRD
CYCLOPS;NORTHSTAR
CYCLOPS;SHAMAN
CYCLOPS;PROFESSOR X
PROFESSOR X;GUARDIAN
PROFESSOR X;NIGHTCRAWLER
PROFESSOR X;WOLVERINE
PROFESSOR X;SUNFIRE
PROFESSOR X;AURORA
PROFESSOR X;BANSHEE
PROFESSOR X;SNOWBIRD
PROFESSOR X;NORTHSTAR
PROFESSOR X;SHAMAN
SHAMAN;GUARDIAN
SHAMAN;NIGHTCRAWLER
SHAMAN;WOLVERINE
SHAMAN;SUNFIRE
SHAMAN;AURORA
SHAMAN;BANSHEE
SHAMAN;SNOWBIRD
SHAMAN;NORTHSTAR
NORTHSTAR;GUARDIAN
NORTHSTAR;NIGHTCRAWLER
NORTHSTAR;WOLVERINE
NORTHSTAR;SUNFIRE
NORTHSTAR;AURORA
NORTHSTAR;BANSHEE
NORTHSTAR;SNOWBIRD
SNOWBIRD;GUARDIAN
SNOWBIRD;NIGHTCRAWLER
SNOWBIRD;WOLVERINE
SNOWBIRD;SUNFIRE
SNOWBIRD;AURORA
SNOWBIRD;BANSHEE
BANSHEE;GUARDIAN
BANSHEE;NIGHTCRAWLER
BANSHEE;WOLVERINE
BANSHEE;SUNFIRE
BANSHEE;AURORA
AURORA;GUARDIAN
AURORA;NIGHTCRAWLER
AURORA;WOLVERINE
AURORA;SUNFIRE
SUNFIRE;GUARDIAN
SUNFIRE;NIGHTCRAWLER
SUNFIRE;WOLVERINE
WOLVERINE;GUARDIAN
WOLVERINE;NIGHTCRAWLER
NIGHTCRAWLER;GUARDIAN
STORM;GUARDIAN
STORM;SHAMAN
STORM;BANSHEE
STORM;NIGHTCRAWLER
STORM;SNOWBIRD
STORM;CYCLOPS
STORM;WOLVERINE
STORM;AURORA
STORM;NORTHSTAR
NORTHSTAR;GUARDIAN
NORTHSTAR;SHAMAN
NORTHSTAR;BANSHEE
NORTHSTAR;NIGHTCRAWLER
NORTHSTAR;SNOWBIRD
NORTHSTAR;CYCLOPS
NORTHSTAR;WOLVERINE
NORTHSTAR;AURORA
AURORA;GUARDIAN
AURORA;SHAMAN
AURORA;BANSHEE
AURORA;NIGHTCRAWLER
AURORA;SNOWBIRD
AURORA;CYCLOPS
AURORA;WOLVERINE
WOLVERINE;GUARDIAN
WOLVERINE;SHAMAN
WOLVERINE;BANSHEE
WOLVERINE;NIGHTCRAWLER
WOLVERINE;SNOWBIRD
WOLVERINE;CYCLOPS
CYCLOPS;GUARDIAN
CYCLOPS;SHAMAN
CYCLOPS;BANSHEE
CYCLOPS;NIGHTCRAWLER
CYCLOPS;SNOWBIRD
SNOWBIRD;GUARDIAN
SNOWBIRD;SHAMAN
SNOWBIRD;BANSHEE
SNOWBIRD;NIGHTCRAWLER
NIGHTCRAWLER;GUARDIAN
NIGHTCRAWLER;SHAMAN
NIGHTCRAWLER;BANSHEE
BANSHEE;GUARDIAN
BANSHEE;SHAMAN
SHAMAN;GUARDIAN
NIGHTCRAWLER;MARROW
NIGHTCRAWLER;SHADOWCAT
NIGHTCRAWLER;STORM
NIGHTCRAWLER;JUGGERNAUT
NIGHTCRAWLER;WOLVERINE
NIGHTCRAWLER;GAMBIT
GAMBIT;MARROW
GAMBIT;SHADOWCAT
GAMBIT;STORM
GAMBIT;JUGGERNAUT
GAMBIT;WOLVERINE
WOLVERINE;MARROW
WOLVERINE;SHADOWCAT
WOLVERINE;STORM
WOLVERINE;JUGGERNAUT
JUGGERNAUT;MARROW
JUGGERNAUT;SHADOWCAT
JUGGERNAUT;STORM
STORM;MARROW
STORM;SHADOWCAT
SHADOWCAT;MARROW
GAMBIT;PYRO
GAMBIT;STORM
GAMBIT;SHADOWCAT
GAMBIT;PROFESSOR X
GAMBIT;NIGHTCRAWLER
GAMBIT;MARROW
GAMBIT;WOLVERINE
WOLVERINE;PYRO
WOLVERINE;STORM
WOLVERINE;SHADOWCAT
WOLVERINE;PROFESSOR X
WOLVERINE;NIGHTCRAWLER
WOLVERINE;MARROW
MARROW;PYRO
MARROW;STORM
MARROW;SHADOWCAT
MARROW;PROFESSOR X
MARROW;NIGHTCRAWLER
NIGHTCRAWLER;PYRO
NIGHTCRAWLER;STORM
NIGHTCRAWLER;SHADOWCAT
NIGHTCRAWLER;PROFESSOR X
PROFESSOR X;PYRO
PROFESSOR X;STORM
PROFESSOR X;SHADOWCAT
SHADOWCAT;PYRO
SHADOWCAT;STORM
STORM;PYRO
ANCIENT ONE;UMAR
ANCIENT ONE;CLEA
CLEA;UMAR
WOLVERINE;PROFESSOR X
WOLVERINE;NIGHTCRAWLER
WOLVERINE;SHADOWCAT
WOLVERINE;TOAD
WOLVERINE;BLOB
WOLVERINE;MARROW
WOLVERINE;MIMIC
MIMIC;PROFESSOR X
MIMIC;NIGHTCRAWLER
MIMIC;SHADOWCAT
MIMIC;TOAD
MIMIC;BLOB
MIMIC;MARROW
MARROW;PROFESSOR X
MARROW;NIGHTCRAWLER
MARROW;SHADOWCAT
MARROW;TOAD
MARROW;BLOB
BLOB;PROFESSOR X
BLOB;NIGHTCRAWLER
BLOB;SHADOWCAT
BLOB;TOAD
TOAD;PROFESSOR X
TOAD;NIGHTCRAWLER
TOAD;SHADOWCAT
SHADOWCAT;PROFESSOR X
SHADOWCAT;NIGHTCRAWLER
NIGHTCRAWLER;PROFESSOR X
JESSICA DREW;WEREWOLF BY NIGHT
PUCK;STORM
PUCK;SHADOWCAT
PUCK;MARROW
PUCK;WOLVERINE
PUCK;NIGHTCRAWLER
PUCK;PROFESSOR X
PUCK;GAMBIT
GAMBIT;STORM
GAMBIT;SHADOWCAT
GAMBIT;MARROW
GAMBIT;WOLVERINE
GAMBIT;NIGHTCRAWLER
GAMBIT;PROFESSOR X
PROFESSOR X;STORM
PROFESSOR X;SHADOWCAT
PROFESSOR X;MARROW
PROFESSOR X;WOLVERINE
PROFESSOR X;NIGHTCRAWLER
NIGHTCRAWLER;STORM
NIGHTCRAWLER;SHADOWCAT
NIGHTCRAWLER;MARROW
NIGHTCRAWLER;WOLVERINE
WOLVERINE;STORM
WOLVERINE;SHADOWCAT
WOLVERINE;MARROW
MARROW;STORM
MARROW;SHADOWCAT
SHADOWCAT;STORM
RATTLER;PUFF ADDER
DEATHLOK;SPIDER-MAN
NEKRA;MANDRILL
NEKRA;PROFESSOR X
PROFESSOR X;MANDRILL
BLACK PANTHER;HUMAN TORCH
BLACK PANTHER;HUMAN TORCH
SUNSPOT;WOLFSBANE
SUNSPOT;CYPHER
SUNSPOT;MAGNETO
MAGNETO;WOLFSBANE
MAGNETO;CYPHER
CYPHER;WOLFSBANE
CYPHER;WOLFSBANE
BLACK PANTHER;HUMAN TORCH
HUMAN TORCH;BLACK PANTHER
HUMAN TORCH;DIABLO
DIABLO;BLACK PANTHER
JETSTREAM;CYPHER
JETSTREAM;EMPATH
JETSTREAM;CATSEYE
JETSTREAM;KARMA
JETSTREAM;MAGNETO
JETSTREAM;SELENE
JETSTREAM;WOLFSBANE
JETSTREAM;TAROT
TAROT;CYPHER
TAROT;EMPATH
TAROT;CATSEYE
TAROT;KARMA
TAROT;MAGNETO
TAROT;SELENE
TAROT;WOLFSBANE
WOLFSBANE;CYPHER
WOLFSBANE;EMPATH
WOLFSBANE;CATSEYE
WOLFSBANE;KARMA
WOLFSBANE;MAGNETO
WOLFSBANE;SELENE
SELENE;CYPHER
SELENE;EMPATH
SELENE;CATSEYE
SELENE;KARMA
SELENE;MAGNETO
MAGNETO;CYPHER
MAGNETO;EMPATH
MAGNETO;CATSEYE
MAGNETO;KARMA
KARMA;CYPHER
KARMA;EMPATH
KARMA;CATSEYE
CATSEYE;CYPHER
CATSEYE;EMPATH
EMPATH;CYPHER
MAGNETO;WOLFSBANE
MAGNETO;CYPHER
MAGNETO;SUNSPOT
MAGNETO;KARMA
KARMA;WOLFSBANE
KARMA;CYPHER
KARMA;SUNSPOT
SUNSPOT;WOLFSBANE
SUNSPOT;CYPHER
CYPHER;WOLFSBANE
KARMA;CAROL DANVERS
KARMA;SUNSPOT
KARMA;CYPHER
KARMA;SELENE
KARMA;CH'OD
KARMA;WOLFSBANE
KARMA;CORSAIR
KARMA;MAGNETO
KARMA;PROFESSOR X
KARMA;STORM
STORM;CAROL DANVERS
STORM;SUNSPOT
STORM;CYPHER
STORM;SELENE
STORM;CH'OD
STORM;WOLFSBANE
STORM;CORSAIR
STORM;MAGNETO
STORM;PROFESSOR X
PROFESSOR X;CAROL DANVERS
PROFESSOR X;SUNSPOT
PROFESSOR X;CYPHER
PROFESSOR X;SELENE
PROFESSOR X;CH'OD
PROFESSOR X;WOLFSBANE
PROFESSOR X;CORSAIR
PROFESSOR X;MAGNETO
MAGNETO;CAROL DANVERS
MAGNETO;SUNSPOT
MAGNETO;CYPHER
MAGNETO;SELENE
MAGNETO;CH'OD
MAGNETO;WOLFSBANE
MAGNETO;CORSAIR
CORSAIR;CAROL DANVERS
CORSAIR;SUNSPOT
CORSAIR;CYPHER
CORSAIR;SELENE
CORSAIR;CH'OD
CORSAIR;WOLFSBANE
WOLFSBANE;CAROL DANVERS
WOLFSBANE;SUNSPOT
WOLFSBANE;CYPHER
WOLFSBANE;SELENE
WOLFSBANE;CH'OD
CH'OD;CAROL DANVERS
CH'OD;SUNSPOT
CH'OD;CYPHER
CH'OD;SELENE
SELENE;CAROL DANVERS
SELENE;SUNSPOT
SELENE;CYPHER
CYPHER;CAROL DANVERS
CYPHER;SUNSPOT
SUNSPOT;CAROL DANVERS
CAROL DANVERS;PROFESSOR X
CAROL DANVERS;CORSAIR
CAROL DANVERS;CYPHER
CAROL DANVERS;WOLFSBANE
CAROL DANVERS;SUNSPOT
CAROL DANVERS;CH'OD
CAROL DANVERS;KARMA
KARMA;PROFESSOR X
KARMA;CORSAIR
KARMA;CYPHER
KARMA;WOLFSBANE
KARMA;SUNSPOT
KARMA;CH'OD
CH'OD;PROFESSOR X
CH'OD;CORSAIR
CH'OD;CYPHER
CH'OD;WOLFSBANE
CH'OD;SUNSPOT
SUNSPOT;PROFESSOR X
SUNSPOT;CORSAIR
SUNSPOT;CYPHER
SUNSPOT;WOLFSBANE
WOLFSBANE;PROFESSOR X
WOLFSBANE;CORSAIR
WOLFSBANE;CYPHER
CYPHER;PROFESSOR X
CYPHER;CORSAIR
CORSAIR;PROFESSOR X
CYPHER;MAGNETO
CYPHER;WOLFSBANE
WOLFSBANE;MAGNETO
EMPATH;WOLFSBANE
EMPATH;JETSTREAM
EMPATH;TAROT
EMPATH;CATSEYE
EMPATH;CYPHER
CYPHER;WOLFSBANE
CYPHER;JETSTREAM
CYPHER;TAROT
CYPHER;CATSEYE
CATSEYE;WOLFSBANE
CATSEYE;JETSTREAM
CATSEYE;TAROT
TAROT;WOLFSBANE
TAROT;JETSTREAM
JETSTREAM;WOLFSBANE
MAGNETO;WOLFSBANE
MAGNETO;CYPHER
CYPHER;WOLFSBANE
KARMA;TAROT
KARMA;WOLFSBANE
KARMA;SILVER SAMURAI
KARMA;EMPATH
KARMA;JETSTREAM
KARMA;CYPHER
KARMA;CATSEYE
KARMA;MAGNETO
KARMA;SELENE
SELENE;TAROT
SELENE;WOLFSBANE
SELENE;SILVER SAMURAI
SELENE;EMPATH
SELENE;JETSTREAM
SELENE;CYPHER
SELENE;CATSEYE
SELENE;MAGNETO
MAGNETO;TAROT
MAGNETO;WOLFSBANE
MAGNETO;SILVER SAMURAI
MAGNETO;EMPATH
MAGNETO;JETSTREAM
MAGNETO;CYPHER
MAGNETO;CATSEYE
CATSEYE;TAROT
CATSEYE;WOLFSBANE
CATSEYE;SILVER SAMURAI
CATSEYE;EMPATH
CATSEYE;JETSTREAM
CATSEYE;CYPHER
CYPHER;TAROT
CYPHER;WOLFSBANE
CYPHER;SILVER SAMURAI
CYPHER;EMPATH
CYPHER;JETSTREAM
JETSTREAM;TAROT
JETSTREAM;WOLFSBANE
JETSTREAM;SILVER SAMURAI
JETSTREAM;EMPATH
EMPATH;TAROT
EMPATH;WOLFSBANE
EMPATH;SILVER SAMURAI
SILVER SAMURAI;TAROT
SILVER SAMURAI;WOLFSBANE
WOLFSBANE;TAROT
CYCLOPS;ICEMAN
CYCLOPS;PROFESSOR X
PROFESSOR X;ICEMAN
HULK;SUB-MARINER
HULK;WEREWOLF BY NIGHT
HULK;WONG
HULK;ANCIENT ONE
HULK;DORMAMMU
HULK;CLEA
HULK;SUB-MARINER
SUB-MARINER;WONG
SUB-MARINER;ANCIENT ONE
SUB-MARINER;DORMAMMU
SUB-MARINER;CLEA
CLEA;WONG
CLEA;ANCIENT ONE
CLEA;DORMAMMU
DORMAMMU;WONG
DORMAMMU;ANCIENT ONE
ANCIENT ONE;WONG
SILVER SURFER;SUB-MARINER
SILVER SURFER;HULK
HULK;SUB-MARINER
DAREDEVIL;SPIDER-MAN
DOC SAMSON;HULK
DOC SAMSON;ABOMINATION (EMIL BLONSKY)
DOC SAMSON;LEADER
LEADER;HULK
LEADER;ABOMINATION (EMIL BLONSKY)
ABOMINATION (EMIL BLONSKY);HULK
WHIRLWIND;WASP
SPIDER-MAN;PALADIN
SPIDER-MAN;STARFOX
SPIDER-MAN;WASP
WASP;PALADIN
WASP;STARFOX
STARFOX;PALADIN
SHAMAN;NORTHSTAR
SHAMAN;GUARDIAN
GUARDIAN;NORTHSTAR
DOC SAMSON;HULK
ROCKET RACER;SPIDER-MAN
PALADIN;WASP
PALADIN;SPIDER-MAN
SPIDER-MAN;WASP
IRON MAN;WRAITH
IRON MAN;SPIDER-MAN
SPIDER-MAN;WRAITH
SHADOWCAT;OGUN
SHADOWCAT;WOLVERINE
WOLVERINE;OGUN
OGUN;SHADOWCAT
OGUN;WOLVERINE
WOLVERINE;SHADOWCAT
SHAMAN;HULK
SHAMAN;PUCK
SHAMAN;NORTHSTAR
SHAMAN;WILD CHILD
SHAMAN;WOLVERINE
SHAMAN;VISION
SHAMAN;DRAX
SHAMAN;CYCLOPS
SHAMAN;HUMAN TORCH
SHAMAN;GAMORA
SHAMAN;BEAST
SHAMAN;CAPTAIN AMERICA
SHAMAN;PROFESSOR X
SHAMAN;AURORA
SHAMAN;THING
SHAMAN;SCARLET WITCH
SHAMAN;THANOS
THANOS;HULK
THANOS;PUCK
THANOS;NORTHSTAR
THANOS;WILD CHILD
THANOS;WOLVERINE
THANOS;VISION
THANOS;DRAX
THANOS;CYCLOPS
THANOS;HUMAN TORCH
THANOS;GAMORA
THANOS;BEAST
THANOS;CAPTAIN AMERICA
THANOS;PROFESSOR X
THANOS;AURORA
THANOS;THING
THANOS;SCARLET WITCH
SCARLET WITCH;HULK
SCARLET WITCH;PUCK
SCARLET WITCH;NORTHSTAR
SCARLET WITCH;WILD CHILD
SCARLET WITCH;WOLVERINE
SCARLET WITCH;VISION
SCARLET WITCH;DRAX
SCARLET WITCH;CYCLOPS
SCARLET WITCH;HUMAN TORCH
SCARLET WITCH;GAMORA
SCARLET WITCH;BEAST
SCARLET WITCH;CAPTAIN AMERICA
SCARLET WITCH;PROFESSOR X
SCARLET WITCH;AURORA
SCARLET WITCH;THING
THING;HULK
THING;PUCK
THING;NORTHSTAR
THING;WILD CHILD
THING;WOLVERINE
THING;VISION
THING;DRAX
THING;CYCLOPS
THING;HUMAN TORCH
THING;GAMORA
THING;BEAST
THING;CAPTAIN AMERICA
THING;PROFESSOR X
THING;AURORA
AURORA;HULK
AURORA;PUCK
AURORA;NORTHSTAR
AURORA;WILD CHILD
AURORA;WOLVERINE
AURORA;VISION
AURORA;DRAX
AURORA;CYCLOPS
AURORA;HUMAN TORCH
AURORA;GAMORA
AURORA;BEAST
AURORA;CAPTAIN AMERICA
AURORA;PROFESSOR X
PROFESSOR X;HULK
PROFESSOR X;PUCK
PROFESSOR X;NORTHSTAR
PROFESSOR X;WILD CHILD
PROFESSOR X;WOLVERINE
PROFESSOR X;VISION
PROFESSOR X;DRAX
PROFESSOR X;CYCLOPS
PROFESSOR X;HUMAN TORCH
PROFESSOR X;GAMORA
PROFESSOR X;BEAST
PROFESSOR X;CAPTAIN AMERICA
CAPTAIN AMERICA;HULK
CAPTAIN AMERICA;PUCK
CAPTAIN AMERICA;NORTHSTAR
CAPTAIN AMERICA;WILD CHILD
CAPTAIN AMERICA;WOLVERINE
CAPTAIN AMERICA;VISION
CAPTAIN AMERICA;DRAX
CAPTAIN AMERICA;CYCLOPS
CAPTAIN AMERICA;HUMAN TORCH
CAPTAIN AMERICA;GAMORA
CAPTAIN AMERICA;BEAST
BEAST;HULK
BEAST;PUCK
BEAST;NORTHSTAR
BEAST;WILD CHILD
BEAST;WOLVERINE
BEAST;VISION
BEAST;DRAX
BEAST;CYCLOPS
BEAST;HUMAN TORCH
BEAST;GAMORA
GAMORA;HULK
GAMORA;PUCK
GAMORA;NORTHSTAR
GAMORA;WILD CHILD
GAMORA;WOLVERINE
GAMORA;VISION
GAMORA;DRAX
GAMORA;CYCLOPS
GAMORA;HUMAN TORCH
HUMAN TORCH;HULK
HUMAN TORCH;PUCK
HUMAN TORCH;NORTHSTAR
HUMAN TORCH;WILD CHILD
HUMAN TORCH;WOLVERINE
HUMAN TORCH;VISION
HUMAN TORCH;DRAX
HUMAN TORCH;CYCLOPS
CYCLOPS;HULK
CYCLOPS;PUCK
CYCLOPS;NORTHSTAR
CYCLOPS;WILD CHILD
CYCLOPS;WOLVERINE
CYCLOPS;VISION
CYCLOPS;DRAX
DRAX;HULK
DRAX;PUCK
DRAX;NORTHSTAR
DRAX;WILD CHILD
DRAX;WOLVERINE
DRAX;VISION
VISION;HULK
VISION;PUCK
VISION;NORTHSTAR
VISION;WILD CHILD
VISION;WOLVERINE
WOLVERINE;HULK
WOLVERINE;PUCK
WOLVERINE;NORTHSTAR
WOLVERINE;WILD CHILD
WILD CHILD;HULK
WILD CHILD;PUCK
WILD CHILD;NORTHSTAR
NORTHSTAR;HULK
NORTHSTAR;PUCK
PUCK;HULK
WOLVERINE;STRONG GUY
WOLVERINE;SERSI
WOLVERINE;AURORA
WOLVERINE;HULK
