15323;SPOT/;SPOT;;;SPOT
15324;SPRAGG;NULL;SPRAGG;;NULL
15325;SPRINGER,JERRY;NULL;JERRY SPRINGER;;NULL
15326;SPRITE;NULL;SPRITE;;SPRITE
15327;SPROCKET;SPROCKET;NULL;;NULL
15328;SPUNJE;NULL;SPUNJE;;NULL
15329;SPYMASTER II;SPYMASTER II;NULL;;NULL
15330;SPYMASTER/JAKE JORDA;SPYMASTER;JAKE JORDA;;NULL
15331;SPYNE;NULL;SPYNE;;NULL
15332;SQUID/DONNY CALLAHAN;SQUID;DONNY CALLAHAN;;NULL
15333;SQUIRE/;SQUIRE;;;NULL
15334;SQUIRREL GIRL/;SQUIRREL GIRL;;;SQUIRREL GIRL
15335;SSS'LETHCOTT;NULL;SSS'LETHCOTT;;NULL
15336;SSSESTHUGAR;NULL;SSSESTHUGAR;;NULL
15337;SSSITH;NULL;SSSITH;;NULL
15338;ST. CROIX,CARTIER;NULL;CARTIER ST. CROIX;;NULL
15339;ST. CROIX,CLAUDETTE;NULL;CLAUDETTE ST. CROIX;;NULL
15340;ST. CROIX,LOUIS;NULL;LOUIS ST. CROIX;;NULL
15341;ST. CROIX,NICOLE;NULL;NICOLE ST. CROIX;;NULL
15342;ST. GERMAINE,COMTE;NULL;COMTE ST. GERMAINE;;NULL
15343;ST. HUBBINS,SARI;NULL;SARI ST. HUBBINS;;NULL
15344;ST. LAWRENCE,COL. C;NULL;COL. C ST. LAWRENCE;;NULL
15345;ST. THOMAS,JULES;NULL;JULES ST. THOMAS;;NULL
15346;STACY,ARTHUR;NULL;ARTHUR STACY;;NULL
15347;STACY,CAPT. GEORGE;NULL;CAPT. GEORGE STACY;;NULL
15348;STACY,GWEN;NULL;GWEN STACY;;GWEN STACY
15349;STACY,GWEN (CLONE);NULL;GWEN (CLONE) STACY;;NULL
15350;STACY,GWEN | MUTANT;NULL;GWEN | MUTANT STACY;;NULL
15351;STACY,HELEN;NULL;HELEN STACY;;NULL
15352;STACY,JILL;NULL;JILL STACY;;NULL
15353;STACY,NANCY;NULL;NANCY STACY;;NULL
15354;STACY,PAUL;NULL;PAUL STACY;;NULL
15355;STAHL,VERONICA;NULL;VERONICA STAHL;;NULL
15356;STAINED GLASS SCARLE;NULL;STAINED GLASS SCARLE;;NULL
15357;STALIN,JOSEF;NULL;JOSEF STALIN;;NULL
15358;STALKER;NULL;STALKER;;NULL
15359;STALKING FOX;NULL;STALKING FOX;;NULL
15360;STALLIOR;NULL;STALLIOR;;NULL
15361;STALYENKO,COL. YURI;NULL;COL. YURI STALYENKO;;NULL
15362;STAMP,J.Q.;NULL;J.Q. STAMP;;NULL
15363;STAMPEDE/;STAMPEDE;;;NULL
15364;STANACHEK,FREDDIE;STAMPEDE;FREDDIE STANACHEK;;NULL
15365;STANCHEK,DR.;STAMPEDE;DR. STANCHEK;;NULL
15366;STANDISH,GEN.;STAMPEDE;GEN. STANDISH;;NULL
15367;STANE,OBADIAH;STAMPEDE;OBADIAH STANE;;OBADIAH STANE
15368;STANFORD,DWIGHT ROL;STAMPEDE;DWIGHT ROL STANFORD;;NULL
15369;STANKOWICZ,FABIAN;STAMPEDE;FABIAN STANKOWICZ;;NULL
15370;STANLEY,TOM;STAMPEDE;TOM STANLEY;;NULL
15371;STAPHOS,DR. MONICA;STAMPEDE;DR. MONICA STAPHOS;;NULL
15372;STAPLES,EDNA M. GRA;STAMPEDE;EDNA M. GRA STAPLES;;NULL
15373;STAR;NULL;STAR;;NULL
15374;STAR HAMMER;STAR HAMMER;NULL;;NULL
15375;STAR THIEF II;STAR THIEF II;NULL;;NULL
15376;STAR THIEF III/DITMI;STAR THIEF III;DITMI;;NULL
15377;STAR THIEF/;STAR THIEF;;;NULL
15378;STAR,JOAN;STAR THIEF;JOAN STAR;;NULL
15379;STAR-STALKER;NULL;STAR-STALKER;;NULL
15380;STARBOLT;STARBOLT;NULL;;STARBOLT
15381;STARDUST/T'URIN G'AR;STARDUST;T'URIN G'AR;;STARDUST
15382;STARFOX/EROS;STARFOX;EROS;;STARFOX
15383;STARHAWK II/ALETA OG;STARHAWK II;ALETA OG;;NULL
15384;STARHAWK/STAKAR;STARHAWK;STAKAR;;NULL
15385;STARK,HOWARD;STARHAWK;HOWARD STARK;;NULL
15386;STARK,HOWARD | TIME;STARHAWK;HOWARD | TIME STARK;;NULL
15387;STARK,ISAAC;STARHAWK;ISAAC STARK;;NULL
15388;STARK,MARIA CARBONE;STARHAWK;MARIA CARBONE STARK;;NULL
15389;STARK,MARIA | TIMES;STARHAWK;MARIA | TIMES STARK;;NULL
15390;STARK,MORGAN;STARHAWK;MORGAN STARK;;MORGAN STARK
15391;STARR,AARON;STARHAWK;AARON STARR;;NULL
15392;STARR,JACQUELINE;STARHAWK;JACQUELINE STARR;;NULL
15393;STARR,TRIXIE TRISH;STARHAWK;TRIXIE TRISH STARR;;NULL
15394;STARSHINE II/BRANDY ;STARSHINE II;BRANDY ;;NULL
15395;STARSHINE III/ANARRA;STARSHINE III;ANARRA;;NULL
15396;STARSHINE/LANDRA;STARSHINE;LANDRA;;NULL
15397;STATIC;NULL;STATIC;;NULL
15398;STECK'EE;NULL;STECK'EE;;NULL
15399;STEED,JOHN;NULL;JOHN STEED;;NULL
15400;STEED,MR.;NULL;MR. STEED;;NULL
15401;STEEL COLLAR;STEEL COLLAR;NULL;;NULL
15402;STEEL SERPENT;STEEL SERPENT;NULL;;NULL
15403;STEEL SPIDER/OLLIE O;STEEL SPIDER;OLLIE O;;NULL
15404;STEEL WIND;STEEL WIND;NULL;;NULL
15405;STEELE,BOBBY;STEEL WIND;BOBBY STEELE;;NULL
15406;STEELE,MARCY MASTER;STEEL WIND;MARCY MASTER STEELE;;NULL
15407;STEELE,SIMON/WOLFGA;STEELE,SIMON;SIMON/WOLFGA STEELE;;NULL
15408;STEEPLEJACK;NULL;STEEPLEJACK;;NULL
15409;STEEPLEJACK II/MAXWE;STEEPLEJACK II;MAXWE;;NULL
15410;STEGRON;NULL;STEGRON;;NULL
15411;STEIN,EMIL;NULL;EMIL STEIN;;NULL
15412;STELLARAX;NULL;STELLARAX;;NULL
15413;STELLARIS/LEAH PRINC;STELLARIS;LEAH PRINC;;STELLARIS
15414;STEM;NULL;STEM;;NULL
15415;STEPHANAPOULUS,COSM;NULL;COSM STEPHANAPOULUS;;NULL
15416;STERIXIAN,ALMONNAS;NULL;ALMONNAS STERIXIAN;;NULL
15417;STERIXIAN,LOATIA;NULL;LOATIA STERIXIAN;;NULL
15418;STERLING;NULL;STERLING;;NULL
15419;STERLING,SID;NULL;SID STERLING;;NULL
15420;STERMAN,ANDREA ANDI;NULL;ANDREA ANDI STERMAN;;NULL
15421;STERN;NULL;STERN;;NULL
15422;STERN,ROGER;NULL;ROGER STERN;;NULL
15423;STERNBERG,DR. BERTH;NULL;DR. BERTH STERNBERG;;NULL
15424;STEVENS,DR. VINCENT;NULL;DR. VINCENT STEVENS;;NULL
15425;STEVENS,MILO;NULL;MILO STEVENS;;NULL
15426;STEWART,MACKINLEY;NULL;MACKINLEY STEWART;;NULL
15427;STEWART,MADDIE;NULL;MADDIE STEWART;;NULL
15428;STEWART,MARY;NULL;MARY STEWART;;NULL
15429;STEWART,TINA;NULL;TINA STEWART;;NULL
15430;STICK;NULL;STICK;;STICK
15431;STILES,TATJANA;NULL;TATJANA STILES;;NULL
15432;STILETTO;NULL;STILETTO;;NULL
15433;STILETTO II/;STILETTO II;;;NULL
15434;STILT-MAN/WILBUR DAY;STILT-MAN;WILBUR DAY;;NULL
15435;STILWELL,RON;STILT-MAN;RON STILWELL;;NULL
15436;STINGER II/;STINGER II;;;NULL
15437;STINGER III/;STINGER III;;;NULL
15438;STINGER IV;STINGER IV;NULL;;NULL
15439;STINGER/;STINGER;;;NULL
15440;STINGRAY | MUTANT X-;STINGRAY | MUTANT X-;NULL;;NULL
15441;STINGRAY/DR. WALTER ;STINGRAY;DR. WALTER ;;NULL
15442;STINKY;NULL;STINKY;;NULL
15443;STITCH/;STITCH;;;NULL
15444;STITHY,THEODORE;STITCH;THEODORE STITHY;;NULL
15445;STOCKBRIDGE,CHARLES;STITCH;CHARLES STOCKBRIDGE;;NULL
15446;STOCKBRIDGE,DEANNA;STITCH;DEANNA STOCKBRIDGE;;NULL
15447;STOKER,OLIVIER;STITCH;OLIVIER STOKER;;NULL
15448;STONE;NULL;STONE;;NULL
15449;STONE II;NULL;STONE II;;NULL
15450;STONE,CHANTAL;NULL;CHANTAL STONE;;NULL
15451;STONE,JOHN;NULL;JOHN STONE;;NULL
15452;STONE,LT. MARCUS;NULL;LT. MARCUS STONE;;NULL
15453;STONE,MARGARET;NULL;MARGARET STONE;;NULL
15454;STONE,MEG;NULL;MEG STONE;;NULL
15455;STONE,NELSON;NULL;NELSON STONE;;NULL
15456;STONE,TIBERIUS;NULL;TIBERIUS STONE;;NULL
15457;STONE-FACE;STONE-FACE;NULL;;NULL
15458;STONECOLD/;STONECOLD;;;NULL
15459;STONECUTTER/UTAMA TO;STONECUTTER;UTAMA TO;;NULL
15460;STONEWALL/LOUIS HAMI;STONEWALL;LOUIS HAMI;;NULL
15461;STORM 2013;STORM 2013;NULL;;NULL
15462;STORM DOPPELGANGER;STORM DOPPELGANGER;NULL;;NULL
15463;STORM DOPPELGANGER I;STORM DOPPELGANGER I;NULL;;NULL
15464;STORM,CHILI;STORM DOPPELGANGER I;CHILI STORM;;NULL
15465;STORM,JOHNNY | MUTA;STORM DOPPELGANGER I;JOHNNY | MUTA STORM;;NULL
15466;STORM,SUE | TIMESLI;STORM DOPPELGANGER I;SUE | TIMESLI STORM;;NULL
15467;STORM/ORORO MUNROE S;STORM;ORORO MUNROE S;;STORM
15468;STORMER;STORMER;NULL;;NULL
15469;STRACU;NULL;STRACU;;NULL
15470;STRANG,COL./LT. GAR;STRANG,COL.;COL./LT. GAR STRANG;;NULL
15471;STRANGE;NULL;STRANGE;;NULL
15472;STRANGER;NULL;STRANGER;;STRANGER
15473;STRANGLEHOLD;NULL;STRANGLEHOLD;;NULL
15474;STRANGLER;NULL;STRANGLER;;NULL
15475;STRIDER;NULL;STRIDER;;NULL
15476;STRIKER;NULL;STRIKER;;NULL
15477;STRIKER,SAM;NULL;SAM STRIKER;;NULL
15478;STRINGER,AMY;NULL;AMY STRINGER;;NULL
15479;STROBE/;STROBE;;;NULL
15480;STRONG GUY DOPPELGAN;STRONG GUY DOPPELGAN;NULL;;NULL
15481;STRONG GUY | MUTANT ;STRONG GUY | MUTANT ;NULL;;NULL
15482;STRONG GUY/GUIDO CAR;STRONG GUY;GUIDO CAR;;STRONG GUY
15483;STRONG,MARTIN HENRY;STRONG GUY;MARTIN HENRY STRONG;;STRONG GUY
15484;STRONG,SUSAN;STRONG GUY;SUSAN STRONG;;STRONG GUY
15485;STRONGARM II/ARMSTRO;STRONGARM II;ARMSTRO;;NULL
15486;STRONGARM/;STRONGARM;;;NULL
15487;STRONGHOLD/;STRONGHOLD;;;NULL
15488;STRONTIUM-90/;STRONTIUM-90;;;NULL
15489;STROUD,SIMON;STRONTIUM-90;SIMON STROUD;;NULL
15490;STROUGHTON,WILLIAM;STRONTIUM-90;WILLIAM STROUGHTON;;NULL
15491;STRUCKER,ANDREA;STRONTIUM-90;ANDREA STRUCKER;;NULL
15492;STRUCKER,ANDREAS;STRONTIUM-90;ANDREAS STRUCKER;;NULL
15493;STRUNK,BELLA;STRONTIUM-90;BELLA STRUNK;;NULL
15494;STRYFE;NULL;STRYFE;;STRYFE
15495;STRYKER,WILLIS;NULL;WILLIS STRYKER;;NULL
15496;STUART,BRIG. ALYSAN;NULL;BRIG. ALYSAN STUART;;NULL
15497;STUART,DR.;NULL;DR. STUART;;NULL
15498;STUART,DR. ALISTAIR;NULL;DR. ALISTAIR STUART;;NULL
15499;STUNNER/ANGELINA BRA;STUNNER;ANGELINA BRA;;NULL
15500;STUNT-MASTER/GEORGE ;STUNT-MASTER;GEORGE ;;NULL
15501;STURDY,PROF. KENNET;STUNT-MASTER;PROF. KENNET STURDY;;NULL
15502;STYGE,REV.;STUNT-MASTER;REV. STYGE;;NULL
15503;STYGIAN STARBENDER;NULL;STYGIAN STARBENDER;;NULL
15504;STYGLUT/;STYGLUT;;;NULL
15505;STYRAK;NULL;STYRAK;;NULL
15506;STYX II;STYX II;NULL;;NULL
15507;STYX/JACOB EICHORN;STYX;JACOB EICHORN;;NULL
15508;SU,DR. KO BIN;STYX;DR. KO BIN SU;;NULL
15509;SUAREZ,RAPHAEL;STYX;RAPHAEL SUAREZ;;NULL
15510;SUB-MARINER | MUTANT;SUB-MARINER | MUTANT;NULL;;NULL
15511;SUB-MARINER/NAMOR MA;SUB-MARINER;NAMOR MA;;SUB-MARINER
15512;SUEE,FAH LO;SUB-MARINER;FAH LO SUEE;;SUB-MARINER
15513;SUGAR MAN;NULL;SUGAR MAN;;SUGAR MAN
15514;SUICIDE/CHRIS DANIEL;SUICIDE;CHRIS DANIEL;;NULL
15515;SUKHAROV,DIMITRI;SUICIDE;DIMITRI SUKHAROV;;NULL
15516;SUKHAROV,VIKTORIA;SUICIDE;VIKTORIA SUKHAROV;;NULL
15517;SUMMERS,DEBORAH;SUICIDE;DEBORAH SUMMERS;;NULL
15518;SUMMERS,MADELYNE MA;SUICIDE;MADELYNE MA SUMMERS;;NULL
15519;SUMMERS,NATHAN CHRI;SUICIDE;NATHAN CHRI SUMMERS;;NULL
15520;SUMMERS,PHILIP;SUICIDE;PHILIP SUMMERS;;NULL
15521;SUMMERS,SCOTT III |;SUICIDE;SCOTT III | SUMMERS;;NULL
15522;SUMO;NULL;SUMO;;SUMO
15523;SUN,LIN;NULL;LIN SUN;;NULL
15524;SUN-TAO;NULL;SUN-TAO;;NULL
15525;SUNDANCE;NULL;SUNDANCE;;NULL
15526;SUNDER;NULL;SUNDER;;NULL
15527;SUNDOWN/DR. DAVE LOW;SUNDOWN;DR. DAVE LOW;;NULL
15528;SUNDRAGON/PAMELA DOU;SUNDRAGON;PAMELA DOU;;NULL
15529;SUNFIRE/SHIRO YASHID;SUNFIRE;SHIRO YASHID;;SUNFIRE
15530;SUNFIRE/SHIRO YOSHID;SUNFIRE;SHIRO YOSHID;;SUNFIRE
15531;SUNSET;NULL;SUNSET;;NULL
15532;SUNSET GRACE;NULL;SUNSET GRACE;;NULL
15533;SUNSHINE/AUTUMN MACR;SUNSHINE;AUTUMN MACR;;NULL
15534;SUNSPOT/ROBERTO DACO;SUNSPOT;ROBERTO DACO;;SUNSPOT
15535;SUNSPYRE/LEYU YOSHID;SUNSPYRE;LEYU YOSHID;;NULL
15536;SUNSTROKE/;SUNSTROKE;;;NULL
15537;SUNTURION II/MIKE ST;SUNTURION II;MIKE ST;;NULL
15538;SUNTURION/ARTHUR DEA;SUNTURION;ARTHUR DEA;;NULL
15539;SUPER SABRE/MARTIN F;SUPER SABRE;MARTIN F;;NULL
15540;SUPER SKRULL/KL'RT;SUPER SKRULL;KL'RT;;NULL
15541;SUPER-ADAPTOID/ALESS;SUPER-ADAPTOID;ALESS;;SUPER-ADAPTOID
15542;SUPER-ANDROID F-4;NULL;SUPER-ANDROID F-4;;NULL
15543;SUPER-NOVA;SUPER-NOVA;NULL;;NULL
15544;SUPER-PATRIOT;SUPER-PATRIOT;NULL;;NULL
15545;SUPERCHARGER/;SUPERCHARGER;;;NULL
15546;SUPERIA/WENTWORTH,D;SUPERIA;D SUPERIA/WENTWORTH;;NULL
15547;SUPREME COMMANDER;NULL;SUPREME COMMANDER;;NULL
15548;SUPREME INTELLIGENCE;NULL;SUPREME INTELLIGENCE;;SUPREME INTELLIGENCE
15549;SUPREME ONE;NULL;SUPREME ONE;;NULL
15550;SUPREMOR;NULL;SUPREMOR;;NULL
15551;SURESHOT;SURESHOT;NULL;;NULL
15552;SURGE;NULL;SURGE;;SURGE
15553;SURGEON GENERAL/ANGE;SURGEON GENERAL;ANGE;;NULL
15554;SURTUR;NULL;SURTUR;;NULL
15555;SUTTON,JOHN;NULL;JOHN SUTTON;;NULL
15556;SUVOROV,ADMIRAL GRI;NULL;ADMIRAL GRI SUVOROV;;NULL
15557;SUWAN;NULL;SUWAN;;NULL
15558;SUZIE;NULL;SUZIE;;NULL
15559;SVAROG;NULL;SVAROG;;NULL
15560;SVYATOGOR/SASHA POKR;SVYATOGOR;SASHA POKR;;NULL
15561;SWANN,DR. EVAN;SVYATOGOR;DR. EVAN SWANN;;NULL
15562;SWARM/FRITZ VON MEYE;SWARM;FRITZ VON MEYE;;SWARM
15563;SWEEPZWEAK;NULL;SWEEPZWEAK;;NULL
15564;SWIFT/;SWIFT;;;NULL
15565;SWITCH/DEVON ALOMAR;SWITCH;DEVON ALOMAR;;SWITCH
15566;SWITZLER,BEVERLY;SWITCH;BEVERLY SWITZLER;;SWITCH
15567;SWORDSMAN II/COTATI;SWORDSMAN II;COTATI;;NULL
15568;SWORDSMAN III/PHILIP;SWORDSMAN III;PHILIP;;NULL
15569;SWORDSMAN IV/;SWORDSMAN IV;;;NULL
15570;SWORDSMAN/JACQUES DU;SWORDSMAN;JACQUES DU;;SWORDSMAN
15571;SYBIL;NULL;SYBIL;;NULL
15572;SYBYL DORN;NULL;SYBYL DORN;;NULL
15573;SYLPH;NULL;SYLPH;;NULL
15574;SYNAPSE/;SYNAPSE;;;NULL
15575;SYNARIO/ANGELA BRADF;SYNARIO;ANGELA BRADF;;NULL
15576;SYNCH/EVERETT THOMAS;SYNCH;EVERETT THOMAS;;SYNCH
15577;SYNRAITH;NULL;SYNRAITH;;NULL
15578;SYPHONN;NULL;SYPHONN;;NULL
15579;SYRRH;NULL;SYRRH;;NULL
15580;SZARDOS,MARGALI;NULL;MARGALI SZARDOS;;NULL
15581;SZARDOS,STEFAN;NULL;STEFAN SZARDOS;;NULL
15582;SZARKUS;NULL;SZARKUS;;NULL
15583;T;NULL;T;;NULL
15584;T'CHAKA;NULL;T'CHAKA;;NULL
15585;T'KYLL ALABAR;NULL;T'KYLL ALABAR;;NULL
15586;T-RAY/WADE WILSON;T-RAY;WADE WILSON;;NULL
15587;TABESHAW,HARRY;T-RAY;HARRY TABESHAW;;NULL
15588;TABOO;NULL;TABOO;;NULL
15589;TABULA RASA;NULL;TABULA RASA;;NULL
15590;TABUR;NULL;TABUR;;NULL
15591;TAE;NULL;TAE;;NULL
15592;TAGAK;NULL;TAGAK;;NULL
15593;TAGAR;NULL;TAGAR;;NULL
15594;TAI;NULL;TAI;;NULL
15595;TAI II;NULL;TAI II;;NULL
15596;TAIFU/TOSHIO SASAKI;TAIFU;TOSHIO SASAKI;;NULL
15597;TAKACHIHO,HIRO;TAIFU;HIRO TAKACHIHO;;NULL
15598;TAKACHIHO,MRS.;TAIFU;MRS. TAKACHIHO;;NULL
15599;TAKAHAMA,JANE;TAIFU;JANE TAKAHAMA;;NULL
15600;TAKAHAMA,ROBERT;TAIFU;ROBERT TAKAHAMA;;NULL
15601;TAKAHASHI,REI;TAIFU;REI TAKAHASHI;;NULL
15602;TAKAR;NULL;TAKAR;;NULL
15603;TAKIMOTO,RON;NULL;RON TAKIMOTO;;NULL
15604;TAKU;NULL;TAKU;;NULL
15605;TAL,GENERAL;NULL;GENERAL TAL;;NULL
15606;TALBOT,GLENN;NULL;GLENN TALBOT;;GLENN TALBOT
15607;TALBOT,MAJ. MATT;NULL;MAJ. MATT TALBOT;;NULL
15608;TALISMAN;NULL;TALISMAN;;NULL
15609;TALISMAN II/ELIZABET;TALISMAN II;ELIZABET;;NULL
15610;TALISMAN III/NAHITA;TALISMAN III;NAHITA;;NULL
15611;TALO;NULL;TALO;;NULL
15612;TALOS;NULL;TALOS;;TALOS
15613;TANA NILE;NULL;TANA NILE;;TANA NILE
15614;TANAKA,GEORGE;NULL;GEORGE TANAKA;;NULL
15615;TANAKA,KENJIRO;NULL;KENJIRO TANAKA;;NULL
15616;TANAKA,OPAL;NULL;OPAL TANAKA;;NULL
15617;TANAKA,RITA;NULL;RITA TANAKA;;NULL
15618;TANGERINE 2013;NULL;TANGERINE 2013;;NULL
15619;TANNEN,PAUL;NULL;PAUL TANNEN;;NULL
15620;TANNEN,VINCENT;NULL;VINCENT TANNEN;;NULL
15621;TANNER,ARCHIE;NULL;ARCHIE TANNER;;NULL
15622;TANNER,JACKO;NULL;JACKO TANNER;;NULL
15623;TANTE MATTIE;NULL;TANTE MATTIE;;NULL
15624;TANTRUM/;TANTRUM;;;NULL
15625;TAR;NULL;TAR;;NULL
15626;TARAKIS;NULL;TARAKIS;;NULL
15627;TARANTULA II/CAPT. L;TARANTULA II;CAPT. L;;NULL
15628;TARANTULA/ANTON MIGU;TARANTULA;ANTON MIGU;;NULL
15629;TARBABY;NULL;TARBABY;;NULL
15630;TAREE;NULL;TAREE;;NULL
15631;TAREVA;NULL;TAREVA;;NULL
15632;TARGET;NULL;TARGET;;NULL
15633;TARGON;NULL;TARGON;;NULL
15634;TARNOK-KOL;NULL;TARNOK-KOL;;NULL
15635;TAROOK;NULL;TAROOK;;NULL
15636;TAROT/MARIE-ANGE COL;TAROT;MARIE-ANGE COL;;TAROT
15637;TARR,BLACK JACK;TAROT;BLACK JACK TARR;;TAROT
15638;TARTARUS;NULL;TARTARUS;;NULL
15639;TASHA;NULL;TASHA;;NULL
15640;TASKMASTER;TASKMASTER;NULL;;TASKMASTER
15641;TATSU'O;NULL;TATSU'O;;NULL
15642;TATTERDEMALION/;TATTERDEMALION;;;NULL
15643;TAUREY,SIR WILLIAM;TATTERDEMALION;SIR WILLIAM TAUREY;;NULL
15644;TAUREY,WILLIAM MALC;TATTERDEMALION;WILLIAM MALC TAUREY;;NULL
15645;TAURUS II/;TAURUS II;;;NULL
15646;TAURUS/CORNELIUS VAN;TAURUS;CORNELIUS VAN;;NULL
15647;TAYLOR,JACK;TAURUS;JACK TAYLOR;;NULL
15648;TAYLOR,JENNA;TAURUS;JENNA TAYLOR;;NULL
15649;TAYLOR,LEILA;TAURUS;LEILA TAYLOR;;NULL
15650;TECH-NOIR/;TECH-NOIR;;;NULL
15651;TECHNARX;NULL;TECHNARX;;NULL
15652;TECHNOCRAT/RANDY;TECHNOCRAT;RANDY;;NULL
15653;TECHNOSPIKE;NULL;TECHNOSPIKE;;NULL
15654;TEFRAL;NULL;TEFRAL;;NULL
15655;TEI;NULL;TEI;;NULL
15656;TELLIS;NULL;TELLIS;;NULL
15657;TEMPEST II/NICOLETTE;TEMPEST II;NICOLETTE;;NULL
15658;TEMPEST/GRANNZ;TEMPEST;GRANNZ;;TEMPEST
15659;TEMPLAR/IAN FITZWILL;TEMPLAR;IAN FITZWILL;;NULL
15660;TEMPLE,CLAIRE;TEMPLAR;CLAIRE TEMPLE;;NULL
15661;TEMPO;NULL;TEMPO;;NULL
15662;TEMPUS;NULL;TEMPUS;;NULL
15663;TEN FOR;NULL;TEN FOR;;NULL
15664;TEN-THIRTIFOR;NULL;TEN-THIRTIFOR;;NULL
15665;TENDRIL/RIVER VERYS;TENDRIL;RIVER VERYS;;NULL
15666;TENEBRAE;NULL;TENEBRAE;;NULL
15667;TENELLE;NULL;TENELLE;;NULL
15668;TENG,NIKKI;NULL;NIKKI TENG;;NULL
15669;TENKO,CARTER;NULL;CARTER TENKO;;NULL
15670;TENNYSON,JACOB;NULL;JACOB TENNYSON;;NULL
15671;TENPIN/ALVIN HEALEY;TENPIN;ALVIN HEALEY;;NULL
15672;TEQUILA/;TEQUILA;;;NULL
15673;TERMINATOR;NULL;TERMINATOR;;NULL
15674;TERMINATOR II/PRINCE;TERMINATOR II;PRINCE;;NULL
15675;TERMINUS;NULL;TERMINUS;;NULL
15676;TERRAFORMER/SAM;TERRAFORMER;SAM;;NULL
15677;TERRAX;NULL;TERRAX;;TERRAX
15678;TERRAX II/TYROS;TERRAX II;TYROS;;NULL
15679;TERRAXIA;NULL;TERRAXIA;;NULL
15680;TERREL,DEBORAH;NULL;DEBORAH TERREL;;NULL
15681;TERRIGENE;NULL;TERRIGENE;;NULL
15682;TERROR II;TERROR II;NULL;;NULL
15683;TERROR/LASLO PEVELY;TERROR;LASLO PEVELY;;TERROR
15684;TESS-ONE;NULL;TESS-ONE;;NULL
15685;TESSA;NULL;TESSA;;NULL
15686;TETHERBLOOD/;TETHERBLOOD;;;NULL
15687;TETHRA;NULL;TETHRA;;NULL
15688;TEUTONIC KNIGHT/FRAN;TEUTONIC KNIGHT;FRAN;;NULL
15689;TEXAS TWISTER/DREW D;TEXAS TWISTER;DREW D;;TEXAS TWISTER
15690;TEZCATLIPOCA;NULL;TEZCATLIPOCA;;NULL
15691;THAIS;NULL;THAIS;;NULL
15692;THAKOS;NULL;THAKOS;;NULL
15693;THALLIUM;NULL;THALLIUM;;NULL
15694;THAMES,SERIPHA;NULL;SERIPHA THAMES;;NULL
15695;THAN,VELENA;NULL;VELENA THAN;;NULL
15696;THANADEMOS;NULL;THANADEMOS;;NULL
15697;THANE ECTOR;NULL;THANE ECTOR;;NULL
15698;THANOS;NULL;THANOS;;THANOS
15699;THANOS DOPPELGANGER;NULL;THANOS DOPPELGANGER;;NULL
15700;THENA;NULL;THENA;;THENA
15701;THERA;THERA;NULL;;NULL
15702;THERAK;THERAK;NULL;;NULL
15703;THERMAL MAN;NULL;THERMAL MAN;;NULL
15704;THERMITE/;THERMITE;;;NULL
15705;THERMO II/;THERMO II;;;NULL
15706;THERMO/DR. WALTER MI;THERMO;DR. WALTER MI;;NULL
15707;THERNON;NULL;THERNON;;NULL
15708;THIN MAN/BRUCE DICKS;THIN MAN;BRUCE DICKS;;NULL
15709;THING DOPPELGANGER;THING DOPPELGANGER;NULL;;NULL
15710;THING DOPPELGANGER I;THING DOPPELGANGER I;NULL;;NULL
15711;THING/BENJAMIN J. GR;THING;BENJAMIN J. GR;;THING
15712;THINGEE;THINGEE;NULL;;NULL
15713;THINKER;NULL;THINKER;;NULL
15714;THOG;NULL;THOG;;NULL
15715;THOMAS,BECKY;NULL;BECKY THOMAS;;NULL
15716;THOMAS,COMMANDER DA;NULL;COMMANDER DA THOMAS;;NULL
15717;THOMAS,DR. JOHN;NULL;DR. JOHN THOMAS;;NULL
15718;THOMAS,DR. STAN;NULL;DR. STAN THOMAS;;NULL
15719;THOMAS,IDA;NULL;IDA THOMAS;;NULL
15720;THOMAS,JEANIE;NULL;JEANIE THOMAS;;NULL
15721;THOMAS,KIM HO TWAE;NULL;KIM HO TWAE THOMAS;;NULL
15722;THOMAS,ROY;NULL;ROY THOMAS;;NULL
15723;THOMPSON,EUGENE FLA;NULL;EUGENE FLA THOMPSON;;NULL
15724;THOMPSON,HARRISON;NULL;HARRISON THOMPSON;;NULL
15725;THOMPSON,JESSICA JE;NULL;JESSICA JE THOMPSON;;NULL
15726;THOMPSON,ROSIE;NULL;ROSIE THOMPSON;;NULL
15727;THOR II/ROGER RED NO;THOR II;ROGER RED NO;;NULL
15728;THOR III DOPPELGANGE;THOR III DOPPELGANGE;NULL;;NULL
15729;THOR IV/DARGO;THOR IV;DARGO;;NULL
15730;THOR REPLICOID;THOR REPLICOID;NULL;;NULL
15731;THOR | EARTH 253;THOR | EARTH 253;NULL;;NULL
15732;THOR | MUTANT X-VERS;THOR | MUTANT X-VERS;NULL;;NULL
15733;THOR/DR. DONALD BLAK;THOR;DR. DONALD BLAK;;THOR
15734;THORNN;THORNN;NULL;;NULL
15735;THORNN II/LUCIA CALL;THORNN II;LUCIA CALL;;NULL
15736;THORPE,GAVIN;THORNN II;GAVIN THORPE;;NULL
15737;THORPE,GORDON;THORNN II;GORDON THORPE;;NULL
15738;THORPE,LUKE;THORNN II;LUKE THORPE;;NULL
15739;THORSON,DR. WALTER;THORNN II;DR. WALTER THORSON;;NULL
15740;THOUSAND;NULL;THOUSAND;;NULL
